행정동명,집계구코드,위도,경도,집계구별_물동량,가중치,총가구수,총인구수
염창동,1.11605E+13,37.55006311035085,126.87157526804661,53,0.000780629,137,429
화곡2동,1.11606E+13,37.53284554680206,126.85271540933581,53,0.000782448,184,430
방화2동,1.11607E+13,37.56862589898946,126.81236139757095,53,0.000782448,197,430
방화2동,1.11607E+13,37.571145544633914,126.80850755678809,53,0.000793366,158,436
방화3동,1.11608E+13,37.57674336021291,126.81500985430861,53,0.000780629,146,429
방화3동,1.11608E+13,37.57658605594932,126.81618628358095,53,0.000780629,141,429
가양1동,1.11608E+13,37.56991236849238,126.84404467805658,53,0.000793366,142,436
가양1동,1.11608E+13,37.568200449053734,126.84867758666427,53,0.000780629,141,429
가양3동,1.11607E+13,37.56281680271259,126.85715518322056,53,0.000784268,205,431
우장산동,1.11607E+13,37.54707754207392,126.83771781547614,53,0.000786088,144,432
우장산동,1.11607E+13,37.54590003646174,126.83993661077707,53,0.000786088,155,432
방화3동,1.11608E+13,37.57703792783248,126.80847317015656,53,0.000789727,158,434
화곡3동,1.11606E+13,37.546438702730434,126.83106999754274,53,0.000782448,140,430
화곡3동,1.11606E+13,37.54558873483755,126.83128515089798,53,0.000791547,141,435
화곡6동,1.11606E+13,37.55172748630453,126.85200381327164,53,0.000786088,187,432
공항동,1.11607E+13,37.556926090675034,126.81728622006553,53,0.000787907,166,433
화곡4동,1.11606E+13,37.532766355062044,126.86110494823062,53,0.000784268,199,431
화곡6동,1.11606E+13,37.54939892326596,126.85135699560622,53,0.000782448,169,430
화곡6동,1.11606E+13,37.548550391009435,126.85452698262368,53,0.000787907,156,433
화곡3동,1.11606E+13,37.54540406529017,126.83410091575998,53,0.000791547,195,435
공항동,1.11607E+13,37.56076978970035,126.81078223652531,53,0.000791547,247,435
방화1동,1.11607E+13,37.567564251306564,126.81357223331088,53,0.000793366,232,436
발산1동,1.11607E+13,37.55187901142923,126.82260789075708,53,0.000782448,155,430
화곡1동,1.11607E+13,37.53846828,126.84103549706143,53,0.000787907,211,433
방화3동,1.11608E+13,37.581253263594235,126.8123626269448,53,0.000782448,148,430
화곡4동,1.11606E+13,37.532315702521345,126.85886615767572,53,0.000789727,213,434
발산1동,1.11607E+13,37.55191624548345,126.8266006836534,53,0.000789727,179,434
방화2동,1.11607E+13,37.56663643246425,126.81222678617705,53,0.000787907,189,433
가양2동,1.11607E+13,37.563427916490234,126.8561302807089,52,0.000771531,261,424
방화3동,1.11608E+13,37.57934121906558,126.8129853208826,52,0.000778809,159,428
방화3동,1.11608E+13,37.57455932434765,126.81721535999752,52,0.000769711,221,423
방화3동,1.11608E+13,37.57675603249713,126.80944135718424,52,0.000769711,221,423
공항동,1.11607E+13,37.55630212,126.81251902920559,52,0.000766072,202,421
발산1동,1.11607E+13,37.55043048237367,126.8252715578158,52,0.000769711,177,423
발산1동,1.11607E+13,37.55771762606917,126.8247619610038,52,0.000776989,136,427
발산1동,1.11607E+13,37.55561504799168,126.82862774790723,52,0.000766072,123,421
화곡4동,1.11606E+13,37.535064260865134,126.8579268300607,52,0.000769711,194,423
공항동,1.11607E+13,37.557466214693655,126.81178021016042,52,0.000769711,232,423
화곡3동,1.11606E+13,37.54711915354156,126.83125795964098,52,0.00077335,137,425
공항동,1.11607E+13,37.55910881,126.81885895697432,52,0.000776989,138,427
화곡3동,1.11606E+13,37.543688708740675,126.83217174499538,52,0.00077335,146,425
화곡6동,1.11606E+13,37.55504646819311,126.8514613817859,52,0.000767891,156,422
염창동,1.11605E+13,37.558257604880346,126.87140565331536,52,0.000769711,213,423
화곡2동,1.11606E+13,37.53436022406721,126.85261110571919,52,0.00077335,177,425
등촌2동,1.11605E+13,37.54331301261238,126.85989450023445,52,0.000776989,150,427
화곡1동,1.11607E+13,37.534176900739666,126.84473710305491,52,0.000766072,247,421
화곡1동,1.11607E+13,37.53424618433052,126.84398483434857,52,0.000769711,227,423
화곡1동,1.11607E+13,37.53277410488884,126.83815862328088,52,0.000767891,237,422
화곡2동,1.11606E+13,37.52956173,126.85717801607119,52,0.000769711,205,423
염창동,1.11605E+13,37.55242520841892,126.86841950699291,52,0.000778809,198,428
화곡2동,1.11606E+13,37.53267728,126.85641003119812,52,0.000769711,168,423
화곡본동,1.11606E+13,37.544556920757444,126.84767111947609,52,0.000771531,186,424
등촌3동,1.11605E+13,37.56368252475777,126.84638016624119,52,0.000766072,149,421
화곡2동,1.11606E+13,37.53580129293789,126.85433455504732,52,0.00077335,197,425
등촌2동,1.11605E+13,37.55029146,126.86087129297565,52,0.000776989,199,427
등촌2동,1.11605E+13,37.54329880932548,126.85921133140681,52,0.000771531,150,424
화곡본동,1.11606E+13,37.54212231,126.84673416896108,52,0.000771531,196,424
화곡8동,1.11606E+13,37.532460177620464,126.84935964657942,52,0.000776989,172,427
공항동,1.11607E+13,37.55718139,126.81321228728488,52,0.000771531,190,424
가양1동,1.11608E+13,37.56899537780152,126.82486674016437,52,0.000771531,164,424
공항동,1.11607E+13,37.55552638521217,126.81502604041329,52,0.000778809,230,428
화곡6동,1.11606E+13,37.55197376690321,126.84683101750629,52,0.00077517,196,426
등촌1동,1.11605E+13,37.559200171395524,126.85598465139823,52,0.000766072,171,421
화곡2동,1.11606E+13,37.52895177631275,126.85296496521393,52,0.000771531,203,424
화곡본동,1.11606E+13,37.54244276883026,126.84542554036533,51,0.000756973,195,416
우장산동,1.11607E+13,37.54772439860887,126.83926073877397,51,0.000760613,133,418
등촌3동,1.11605E+13,37.56053492738709,126.85260402137378,51,0.000755154,308,415
방화3동,1.11608E+13,37.57558989695535,126.81354651638556,51,0.000753334,232,414
등촌2동,1.11605E+13,37.549289415825434,126.8630789197684,51,0.000753334,203,414
화곡4동,1.11606E+13,37.531063810898964,126.86158830672541,51,0.000755154,218,415
염창동,1.11605E+13,37.556030945633196,126.86487336431337,51,0.000749695,148,412
염창동,1.11605E+13,37.55067994552952,126.87443350838713,51,0.000758793,128,417
등촌3동,1.11605E+13,37.56138389536805,126.85221857629217,51,0.000760613,292,418
발산1동,1.11607E+13,37.55738255823886,126.82848261509737,51,0.000755154,138,415
발산1동,1.11607E+13,37.557315899684035,126.82924900947471,51,0.000760613,134,418
방화1동,1.11607E+13,37.56658829552715,126.81352868159203,51,0.000764252,193,420
화곡6동,1.11606E+13,37.55455963579686,126.85465118324122,51,0.000753334,351,414
화곡6동,1.11606E+13,37.54940115303722,126.84800734063528,51,0.000760613,283,418
우장산동,1.11607E+13,37.55657596410697,126.84201023938058,51,0.000749695,136,412
우장산동,1.11607E+13,37.554838478293775,126.84100536693026,51,0.000758793,130,417
우장산동,1.11607E+13,37.55698343,126.84061027412265,51,0.000753334,130,414
화곡6동,1.11606E+13,37.548380860228185,126.84943768146158,51,0.000755154,220,415
공항동,1.11607E+13,37.558006624453014,126.81425845732178,51,0.000764252,232,420
공항동,1.11607E+13,37.553865625327134,126.81548676382491,51,0.000755154,187,415
화곡3동,1.11606E+13,37.54262771001344,126.833743,51,0.000758793,192,417
가양1동,1.11608E+13,37.572668104695104,126.84292047239164,51,0.000753334,146,414
화곡6동,1.11606E+13,37.54824191717533,126.85197853161233,51,0.000764252,203,420
공항동,1.11607E+13,37.56009345807327,126.81979434771397,51,0.000751514,114,413
공항동,1.11607E+13,37.55540852734584,126.7920073340496,51,0.000755154,142,415
방화2동,1.11607E+13,37.569364185986196,126.81174707077669,51,0.000764252,184,420
화곡1동,1.11607E+13,37.52868855928334,126.83985576609597,51,0.000762432,295,419
화곡1동,1.11607E+13,37.533187678290204,126.84154005607996,51,0.000764252,193,420
염창동,1.11605E+13,37.54996872571148,126.87243749579416,51,0.000756973,208,416
방화1동,1.11607E+13,37.56585277597781,126.81725800594931,51,0.000751514,131,413
방화1동,1.11607E+13,37.571502015081784,126.81621145212834,51,0.000749695,143,412
화곡8동,1.11606E+13,37.538184516054315,126.84784934105201,51,0.000760613,207,418
화곡6동,1.11606E+13,37.5501418,126.85241848002467,51,0.000753334,181,414
화곡2동,1.11606E+13,37.531195931528714,126.85724942931611,51,0.000749695,193,412
방화2동,1.11607E+13,37.567296077427756,126.80984155524668,51,0.000760613,198,418
방화2동,1.11607E+13,37.57229732872012,126.80836335478315,51,0.000753334,155,414
방화2동,1.11607E+13,37.570279039528636,126.80676206370634,51,0.000758793,171,417
방화2동,1.11607E+13,37.57809234812522,126.80177957821292,51,0.000758793,177,417
방화1동,1.11607E+13,37.56402350129082,126.81773866069005,51,0.000755154,153,415
가양1동,1.11608E+13,37.57032982481467,126.84592297497808,51,0.000760613,184,418
화곡4동,1.11606E+13,37.529737777839856,126.86067913858138,51,0.000762432,154,419
염창동,1.11605E+13,37.549395703054266,126.87805440239845,50,0.000740597,152,407
방화3동,1.11608E+13,37.57555188741983,126.81905490222881,50,0.000744236,221,409
등촌3동,1.11605E+13,37.56456877835557,126.84696392197309,50,0.000740597,144,407
화곡본동,1.11606E+13,37.541120514168405,126.84771981415601,50,0.000747875,175,411
화곡1동,1.11607E+13,37.53864036064933,126.83672199317218,50,0.000744236,197,409
화곡1동,1.11607E+13,37.53932755529256,126.83727250266813,50,0.000747875,213,411
방화1동,1.11607E+13,37.57033594,126.82196565536134,50,0.000740597,138,407
방화1동,1.11607E+13,37.56394045198968,126.81722428032302,50,0.000740597,136,407
화곡2동,1.11606E+13,37.53549595502654,126.85320556828248,50,0.000747875,181,411
방화2동,1.11607E+13,37.582130227285106,126.79897949952034,50,0.000740597,180,407
염창동,1.11605E+13,37.54847538235885,126.87025061764578,50,0.000746055,162,410
화곡1동,1.11607E+13,37.53002958202873,126.84429918310326,50,0.000735138,214,404
화곡2동,1.11606E+13,37.52936587742819,126.85450594210843,50,0.000735138,187,404
화곡3동,1.11606E+13,37.5444232,126.8342900631624,50,0.000747875,216,411
화곡본동,1.11606E+13,37.54638456212945,126.84645177261632,50,0.000740597,332,407
등촌2동,1.11605E+13,37.53614690594887,126.86207936367249,50,0.000742416,176,408
방화2동,1.11607E+13,37.56668752943549,126.81144466603226,50,0.000747875,191,411
방화3동,1.11608E+13,37.57807548749215,126.81129770176588,50,0.000746055,278,410
화곡8동,1.11606E+13,37.53530093055361,126.84873156773665,50,0.000736957,194,405
등촌3동,1.11605E+13,37.55929926490877,126.84944724333927,50,0.000740597,176,407
등촌3동,1.11605E+13,37.56136459658492,126.8513528311297,50,0.000746055,257,410
등촌3동,1.11605E+13,37.56077312307124,126.85208284725319,50,0.000735138,226,404
등촌1동,1.11605E+13,37.55434728538354,126.86398452927988,50,0.000735138,155,404
발산1동,1.11607E+13,37.55132846319972,126.82885814556062,50,0.000736957,141,405
가양1동,1.11608E+13,37.569666711540116,126.82341260128658,50,0.000736957,129,405
가양2동,1.11607E+13,37.56443843554345,126.85172403349785,50,0.000736957,271,405
화곡6동,1.11606E+13,37.55138720068373,126.85015528358046,50,0.000740597,226,407
가양1동,1.11608E+13,37.570599322445055,126.84725279788617,50,0.000736957,277,405
화곡8동,1.11606E+13,37.534842109140854,126.84976191733965,50,0.000742416,196,408
등촌2동,1.11605E+13,37.54646022331606,126.85654988008214,50,0.000746055,167,410
발산1동,1.11607E+13,37.55325231418756,126.82773231584171,50,0.000738777,156,406
화곡4동,1.11606E+13,37.53652254682022,126.85565223425064,50,0.000735138,172,404
화곡3동,1.11606E+13,37.54470133017354,126.8306834330098,50,0.000740597,134,407
등촌3동,1.11605E+13,37.56015538360928,126.8484552096572,50,0.000747875,228,411
공항동,1.11607E+13,37.562133991158525,126.81056470710212,50,0.000742416,279,408
방화1동,1.11607E+13,37.57476228344471,126.81301818056583,50,0.000736957,190,405
화곡3동,1.11606E+13,37.541802552868226,126.83901280221096,50,0.000747875,231,411
방화1동,1.11607E+13,37.56777646443998,126.81574772050098,50,0.000747875,218,411
우장산동,1.11607E+13,37.55580792,126.84041513173617,49,0.000733318,132,403
우장산동,1.11607E+13,37.55709212537369,126.8392710498607,49,0.000727859,146,400
우장산동,1.11607E+13,37.546338423996126,126.84416863262369,49,0.000726039,171,399
화곡3동,1.11606E+13,37.542277071328826,126.83710996059567,49,0.000731498,232,402
화곡본동,1.11606E+13,37.54109352620972,126.84927957336213,49,0.000727859,184,400
등촌1동,1.11605E+13,37.553143139626194,126.86257224308258,49,0.000727859,199,400
화곡3동,1.11606E+13,37.54320824847745,126.83367985713832,49,0.000726039,159,399
우장산동,1.11607E+13,37.54611255158288,126.83832334792474,49,0.000733318,158,403
발산1동,1.11607E+13,37.55253243792128,126.82737714984722,49,0.00072422,166,398
등촌3동,1.11605E+13,37.56267375817772,126.8410951266407,49,0.000733318,198,403
공항동,1.11607E+13,37.55580436244661,126.81550128542746,49,0.00072058,210,396
방화2동,1.11607E+13,37.57271829907682,126.80993441387447,49,0.0007224,182,397
화곡본동,1.11606E+13,37.54510297,126.84590364204028,49,0.000729679,184,401
염창동,1.11605E+13,37.549421734901706,126.87361591392221,49,0.000733318,165,403
등촌3동,1.11605E+13,37.559368363679624,126.84601439948194,49,0.00072058,208,396
화곡3동,1.11606E+13,37.54202890385858,126.8339032441661,49,0.00072058,192,396
화곡본동,1.11606E+13,37.54062890852731,126.84318941424081,49,0.000726039,193,399
방화2동,1.11607E+13,37.581753509982235,126.80472111508932,49,0.000726039,140,399
등촌2동,1.11605E+13,37.552441045005416,126.85901154725043,49,0.000729679,199,401
방화2동,1.11607E+13,37.56454182007082,126.80881644118546,49,0.000733318,247,403
방화1동,1.11607E+13,37.56597560984922,126.81866737531641,49,0.000726039,147,399
방화1동,1.11607E+13,37.57212169110895,126.82121226136766,49,0.000731498,143,402
가양1동,1.11608E+13,37.566231784562284,126.84842992987554,49,0.000733318,146,403
가양2동,1.11607E+13,37.56443735517231,126.85356638857904,49,0.0007224,239,397
방화3동,1.11608E+13,37.57980798680385,126.81256974755289,49,0.000726039,139,399
방화3동,1.11608E+13,37.579473541679356,126.81927627141035,49,0.000731498,156,402
화곡8동,1.11606E+13,37.53718544719607,126.84897962994717,49,0.000726039,194,399
화곡4동,1.11606E+13,37.53600859,126.85735225850134,49,0.000729679,183,401
화곡4동,1.11606E+13,37.53746268681934,126.85376260134059,49,0.00072058,146,396
염창동,1.11605E+13,37.55622408,126.86686952210978,49,0.000726039,129,399
화곡6동,1.11606E+13,37.550915209531624,126.84748550148669,49,0.000726039,183,399
화곡8동,1.11606E+13,37.53640722856818,126.84892789266961,49,0.000733318,203,403
화곡3동,1.11606E+13,37.54422040498036,126.8356628987348,49,0.000731498,183,402
염창동,1.11605E+13,37.553709475782284,126.86738208221608,49,0.0007224,136,397
등촌3동,1.11605E+13,37.56237257114881,126.84941679969079,48,0.000707843,233,389
화곡1동,1.11607E+13,37.537651133926715,126.84176881232622,48,0.000718761,188,395
화곡8동,1.11606E+13,37.53737637278173,126.84589394411036,48,0.000716941,196,394
방화3동,1.11608E+13,37.57706195705774,126.81100093436552,48,0.000715121,217,393
화곡1동,1.11607E+13,37.53546235761428,126.83641130109686,48,0.000715121,179,393
등촌1동,1.11605E+13,37.55823758611347,126.85915038328415,48,0.000716941,343,394
등촌1동,1.11605E+13,37.55492173527468,126.86323592929523,48,0.000718761,192,395
우장산동,1.11607E+13,37.54681572718408,126.84040082682768,48,0.000718761,132,395
화곡본동,1.11606E+13,37.54319937745587,126.84654557381391,48,0.000706023,168,388
방화3동,1.11608E+13,37.57795042681336,126.80989134040225,48,0.000711482,221,391
방화3동,1.11608E+13,37.57787046287182,126.81629259243273,48,0.000715121,162,393
방화3동,1.11608E+13,37.57740210811925,126.80964068834545,48,0.000707843,222,389
화곡본동,1.11606E+13,37.54556180463207,126.84610548002678,48,0.000709663,266,390
등촌3동,1.11605E+13,37.56228084607168,126.85044077004032,48,0.000709663,234,390
등촌3동,1.11605E+13,37.560816241872715,126.84523132252558,48,0.000718761,149,395
가양1동,1.11608E+13,37.569348090379236,126.82417525055382,48,0.000713302,132,392
등촌3동,1.11605E+13,37.55897553050697,126.84885320210613,48,0.000706023,174,388
발산1동,1.11607E+13,37.54361591334094,126.82162351457303,48,0.000716941,174,394
염창동,1.11605E+13,37.55095880541928,126.87261190145605,48,0.000715121,145,393
염창동,1.11605E+13,37.55038421622939,126.86807928904624,48,0.000706023,129,388
등촌3동,1.11605E+13,37.56158306499411,126.8402831122439,48,0.000709663,232,390
화곡1동,1.11607E+13,37.53920190460215,126.83563494438744,48,0.000716941,140,394
방화1동,1.11607E+13,37.57055770512758,126.81422791021522,48,0.000709663,141,390
방화1동,1.11607E+13,37.57277150878998,126.81618849014411,48,0.000709663,140,390
염창동,1.11605E+13,37.54752983,126.87689052353569,48,0.000713302,306,392
화곡1동,1.11607E+13,37.53487466227055,126.84111909151919,48,0.000718761,170,395
염창동,1.11605E+13,37.54952001,126.86866151712012,47,0.000693286,204,381
염창동,1.11605E+13,37.55476552513664,126.86815817716291,47,0.000704204,117,387
염창동,1.11605E+13,37.55439801251454,126.87219326100076,47,0.000702384,143,386
화곡1동,1.11607E+13,37.538799224401735,126.83812674537717,47,0.000704204,174,387
방화3동,1.11608E+13,37.5807293,126.81189931194191,47,0.000704204,142,387
방화3동,1.11608E+13,37.57914444451984,126.81476837579679,47,0.000704204,153,387
등촌1동,1.11605E+13,37.55561182736013,126.85807566211227,47,0.000691466,234,380
등촌1동,1.11605E+13,37.55664456283446,126.85508202767136,47,0.000693286,330,381
화곡3동,1.11606E+13,37.54398783280208,126.83735421953416,47,0.000693286,220,381
방화1동,1.11607E+13,37.57044677526033,126.82074908979799,47,0.000702384,145,386
염창동,1.11605E+13,37.549154926021735,126.8751129349382,47,0.000704204,248,387
방화2동,1.11607E+13,37.56671962536137,126.80859577318257,47,0.000704204,194,387
발산1동,1.11607E+13,37.55722953022602,126.83438199782148,47,0.000702384,83,386
염창동,1.11605E+13,37.55653367651511,126.86630152960254,47,0.000702384,125,386
등촌3동,1.11605E+13,37.56176932,126.85016644482587,47,0.000698745,230,384
등촌3동,1.11605E+13,37.561850959548664,126.8479438969024,47,0.000702384,147,386
등촌3동,1.11605E+13,37.56220310803532,126.84155730322148,46,0.000676909,148,372
방화2동,1.11607E+13,37.565049673599475,126.80804991717629,46,0.000684187,160,376
화곡8동,1.11606E+13,37.530420831050066,126.84882385807795,46,0.000686007,201,377
화곡4동,1.11606E+13,37.53103891552882,126.8597325528845,46,0.000689646,192,379
화곡본동,1.11606E+13,37.54288195801214,126.84445448166805,46,0.000678729,179,373
방화2동,1.11607E+13,37.57096819760863,126.81151806829759,46,0.000687827,170,378
화곡본동,1.11606E+13,37.54118157177272,126.8413036657593,46,0.000676909,242,372
화곡본동,1.11606E+13,37.54275807333746,126.84878152324396,46,0.000676909,170,372
우장산동,1.11607E+13,37.54275548695499,126.84169982463662,46,0.000676909,248,372
염창동,1.11605E+13,37.55315037168953,126.86705294350485,46,0.000678729,133,373
등촌3동,1.11605E+13,37.560527539129254,126.8475373904902,46,0.000680548,121,374
화곡6동,1.11606E+13,37.554654037679455,126.85287671027281,45,0.000675089,336,371
방화1동,1.11607E+13,37.57371054012961,126.80987458014829,45,0.000664171,109,365
방화1동,1.11607E+13,37.574121898431684,126.81227136650287,45,0.00067145,184,369
방화1동,1.11607E+13,37.57342222000259,126.80836749754062,45,0.00067327,142,370
발산1동,1.11607E+13,37.555114436098854,126.82782906078356,45,0.00066963,127,368
공항동,1.11607E+13,37.55548012412062,126.81792077879693,45,0.000664171,189,365
방화1동,1.11607E+13,37.57262807457835,126.81985568019472,45,0.00067145,186,369
화곡8동,1.11606E+13,37.52863176546917,126.85044354699903,45,0.00067327,174,370
발산1동,1.11607E+13,37.55611427272409,126.83252384905538,45,0.00067145,173,369
화곡본동,1.11606E+13,37.54445565,126.84701286167176,45,0.000664171,191,365
염창동,1.11605E+13,37.55474786969785,126.86955283823912,45,0.000665991,114,366
화곡본동,1.11606E+13,37.54518293684731,126.84803256956519,45,0.000662352,160,364
등촌3동,1.11605E+13,37.55994780304652,126.84236836438767,45,0.00066963,292,368
방화3동,1.11608E+13,37.576536871735655,126.8107532734321,45,0.00067145,220,369
등촌2동,1.11605E+13,37.545392893815446,126.86119834292721,45,0.000675089,170,371
방화2동,1.11607E+13,37.567797113789005,126.81109933983113,45,0.00067327,183,370
등촌2동,1.11605E+13,37.53890235,126.86188212132878,45,0.000665991,189,366
방화2동,1.11607E+13,37.56816727526856,126.80621185713925,45,0.00067145,148,369
우장산동,1.11607E+13,37.55315088524741,126.84244138486324,45,0.00066963,167,368
염창동,1.11605E+13,37.547456310245664,126.8757853642398,45,0.000665991,132,366
염창동,1.11605E+13,37.55583747757684,126.86799844639404,45,0.000664171,114,365
염창동,1.11605E+13,37.55024967697946,126.87416748389336,45,0.00067327,132,370
염창동,1.11605E+13,37.55646578866498,126.86524749516322,45,0.00066963,140,368
화곡본동,1.11606E+13,37.54165629629751,126.84424326733142,45,0.00066963,178,368
방화1동,1.11607E+13,37.56948449119971,126.81342377751331,45,0.00067327,188,370
등촌1동,1.11605E+13,37.554425493879855,126.85903514275773,45,0.00067327,179,370
화곡1동,1.11607E+13,37.52915380503872,126.8391727927225,45,0.000667811,272,367
방화2동,1.11607E+13,37.56522463083187,126.80977908560624,45,0.000662352,190,364
등촌2동,1.11605E+13,37.54662381850857,126.85999243422351,45,0.000665991,171,366
등촌1동,1.11605E+13,37.55968905538665,126.85633228891317,44,0.000649614,138,357
등촌2동,1.11605E+13,37.54886966864114,126.86106852702908,44,0.000647794,142,356
가양1동,1.11608E+13,37.56975116218223,126.82308805714713,44,0.000645975,125,355
가양1동,1.11608E+13,37.57022464164552,126.82498843755498,44,0.000656893,121,361
방화1동,1.11607E+13,37.568105713617506,126.82236573643844,44,0.000660532,134,363
염창동,1.11605E+13,37.55239022451647,126.86718350440786,44,0.000658712,131,362
염창동,1.11605E+13,37.55382272729335,126.87038439779812,44,0.000647794,104,356
등촌1동,1.11605E+13,37.56003006517705,126.85554539504759,44,0.000649614,275,357
화곡본동,1.11606E+13,37.54178858486117,126.84871407550722,44,0.000653253,155,359
우장산동,1.11607E+13,37.551590679473186,126.83984604770109,44,0.000649614,124,357
염창동,1.11605E+13,37.55226195039932,126.86891598970499,43,0.000640516,112,352
방화2동,1.11607E+13,37.571850521703645,126.80545496725975,43,0.000636877,263,350
등촌2동,1.11605E+13,37.53724354154089,126.86150303166089,43,0.000644155,181,354
공항동,1.11607E+13,37.555691506598706,126.81711586361865,43,0.000642336,163,353
가양3동,1.11607E+13,37.56004375865906,126.85788518287613,43,0.000636877,133,350
방화1동,1.11607E+13,37.56671562260038,126.81822489379292,43,0.000644155,308,354
등촌3동,1.11605E+13,37.56279955913651,126.84306426473576,43,0.000642336,116,353
염창동,1.11605E+13,37.55107455,126.87450071655029,42,0.000629598,110,346
방화2동,1.11607E+13,37.57190685996362,126.79857560848943,42,0.00061686,290,339
우장산동,1.11607E+13,37.549369832293074,126.84253847698287,42,0.000627778,170,345
화곡6동,1.11606E+13,37.55418378893631,126.84873257290795,42,0.000624139,154,343
화곡6동,1.11606E+13,37.55163115867396,126.84911857717458,42,0.000624139,248,343
방화3동,1.11608E+13,37.578392046649945,126.80770189587965,42,0.000622319,132,342
방화1동,1.11607E+13,37.56743598293371,126.82205235908998,42,0.000629598,141,346
방화3동,1.11608E+13,37.58625147075012,126.81821863723995,42,0.000627778,150,345
화곡본동,1.11606E+13,37.54199033716601,126.84222702228043,42,0.000627778,252,345
화곡3동,1.11606E+13,37.542555606956526,126.83913545346195,42,0.00061868,292,340
발산1동,1.11607E+13,37.551703498906235,126.82864252469976,42,0.000624139,112,343
화곡1동,1.11607E+13,37.52767844,126.84382343526362,42,0.000629598,142,346
방화2동,1.11607E+13,37.569645730991944,126.80532689355134,42,0.0006205,262,341
방화1동,1.11607E+13,37.571551506118865,126.81338418888829,42,0.000622319,121,342
발산1동,1.11607E+13,37.54925372,126.82843702703732,41,0.000602303,138,331
등촌1동,1.11605E+13,37.55460227196687,126.85760506701024,41,0.000613221,177,337
가양1동,1.11608E+13,37.567169547797064,126.8485800337789,41,0.000607762,118,334
방화2동,1.11607E+13,37.569112553728466,126.8081086155716,41,0.000613221,127,337
화곡1동,1.11607E+13,37.52939847760361,126.84189062634402,41,0.000607762,242,334
방화3동,1.11608E+13,37.57909449488312,126.81942212503829,40,0.000591385,121,325
화곡1동,1.11607E+13,37.53027198,126.84594326469258,40,0.000595025,258,327
방화3동,1.11608E+13,37.573592824211836,126.81728697456609,40,0.000589566,147,324
방화1동,1.11607E+13,37.57226483566428,126.81866035005368,40,0.000589566,114,324
화곡1동,1.11607E+13,37.52851780883329,126.8423649311616,40,0.000595025,123,327
방화2동,1.11607E+13,37.593432514660186,126.80684269063136,40,0.000596844,149,328
화곡6동,1.11606E+13,37.54955964896827,126.84663188911802,40,0.000593205,153,326
화곡6동,1.11606E+13,37.55399969618799,126.84627745598195,40,0.000591385,148,325
방화3동,1.11608E+13,37.57749886656653,126.81125817948637,40,0.000598664,198,329
가양1동,1.11608E+13,37.569876735827066,126.84252339127383,40,0.000598664,191,329
우장산동,1.11607E+13,37.55340507019416,126.83835911255548,40,0.000598664,135,329
염창동,1.11605E+13,37.55204567509172,126.87621672194523,39,0.000578648,123,318
방화1동,1.11607E+13,37.57429607758953,126.80764765104432,39,0.000576828,153,317
방화1동,1.11607E+13,37.572991265218995,126.81202818089035,39,0.000573189,119,315
방화1동,1.11607E+13,37.56551855698579,126.81549646114797,39,0.000582287,153,320
공항동,1.11607E+13,37.557118612940016,126.82103391616639,39,0.000578648,139,318
우장산동,1.11607E+13,37.55449734646797,126.83761993454318,39,0.000580468,116,319
염창동,1.11605E+13,37.55522802784635,126.87189809997041,39,0.000584107,102,321
화곡6동,1.11606E+13,37.552664202786474,126.85002111443113,38,0.00056773,245,312
화곡6동,1.11606E+13,37.55557687552754,126.85067951905823,38,0.000562271,126,309
우장산동,1.11607E+13,37.54569329875772,126.83754534477829,38,0.000556812,130,306
우장산동,1.11607E+13,37.54316067,126.83938478002003,38,0.000558632,145,307
우장산동,1.11607E+13,37.55143282660718,126.83748662348891,38,0.000558632,146,307
등촌3동,1.11605E+13,37.55856558511641,126.84263740592529,38,0.000571369,256,314
우장산동,1.11607E+13,37.55413682350741,126.84106993403726,38,0.000562271,99,309
방화1동,1.11607E+13,37.56839583196524,126.81747716859861,38,0.000564091,273,310
화곡3동,1.11606E+13,37.54639829360644,126.83405310339518,38,0.000562271,107,309
염창동,1.11605E+13,37.55073762765267,126.87640268842082,37,0.000554992,103,305
가양3동,1.11607E+13,37.561277258935746,126.85570667131425,37,0.000554992,113,305
염창동,1.11605E+13,37.55271775378799,126.8738975254193,37,0.000551353,92,303
염창동,1.11605E+13,37.54822365868454,126.87574222121137,37,0.000551353,117,303
등촌3동,1.11605E+13,37.55820579,126.84782881874011,37,0.000549534,123,302
가양1동,1.11608E+13,37.578253649743466,126.8301442598284,34,0.000498583,131,274
가양1동,1.11608E+13,37.56772628772516,126.82457269818667,27,0.000398503,97,219
염창동,1.11605E+13,37.55271782027774,126.87431748871091,18,0.000265669,59,146
발산1동,1.11607E+13,37.55293835525877,126.82647899249845,8,0.000123736,5,68
공항동,1.11607E+13,37.55899406697234,126.81738760602038,6,8.734307815203883e-05,23,48
염창동,1.11605E+13,37.553837592828735,126.87343540330923,5,7.096625099853154e-05,18,39
발산1동,1.11607E+13,37.552893320027366,126.82136289641187,5,7.460554592153317e-05,36,41
등촌1동,1.11605E+13,37.556316216246685,126.85390128510667,4,6.18680136910275e-05,29,34
